sale_id,date_key,product_key,customer_key,store_key,units,unit_price,cost,sales_amount
525,20241113,19,370,6,3,316.85,209.72,950.55
526,20240309,21,397,5,3,453.95,295.53,1361.85
527,20240905,8,138,1,7,223.23,155.85,1562.61
528,20240201,4,370,6,6,279.52,212.21,1677.12
529,20240904,20,342,1,2,234.08,162.37,468.16
530,20240505,27,31,2,7,63.67,36.43,445.69
531,20240613,5,197,6,3,397.59,225.26,1192.77
532,20240919,19,263,4,2,443.17,361.8,886.34
533,20240604,29,169,2,5,406.68,308.44,2033.4
534,20241022,37,183,1,8,474.06,354.2,3792.48
535,20240714,43,198,5,6,236.67,195.01,1420.02
536,20241231,16,276,6,7,327.9,233.61,2295.3
537,20240821,18,118,2,3,88.33,50.54,264.99
538,20240418,40,239,4,5,488.52,373.38,2442.6
539,20241010,32,98,3,8,292.37,175.04,2338.96
540,20240529,13,356,8,6,134.52,100.87,807.12
541,20240714,31,34,7,3,403.66,270.54,1210.98
542,20240220,8,27,3,10,295.31,164.92,2953.1
543,20240213,21,16,5,1,475.09,269.21,475.09
544,20240729,14,140,8,10,386.14,257.86,3861.4
545,20240309,45,243,3,8,439.25,319.93,3514.0
546,20241231,2,395,2,2,275.59,165.7,551.18
547,20241109,39,182,3,3,261.07,151.95,783.21
548,20240913,13,73,5,4,379.88,251.81,1519.52
549,20240925,2,148,8,10,56.98,45.09,569.8
550,20240805,30,51,3,6,31.75,24.93,190.5
551,20240123,31,189,1,3,491.93,371.53,1475.79
552,20240523,7,292,2,10,458.57,310.73,4585.7
553,20240630,2,15,4,2,478.05,326.31,956.1
554,20241130,6,311,1,9,35.87,22.16,322.83
555,20240321,19,92,1,9,138.3,81.76,1244.7
556,20240630,6,269,6,4,451.26,250.34,1805.04
557,20240505,32,327,7,1,49.29,39.83,49.29
558,20240219,4,311,2,9,228.46,159.66,2056.14
559,20240207,36,268,5,10,173.94,95.83,1739.4
560,20240513,40,278,5,4,440.53,312.23,1762.12
561,20240131,33,76,6,2,261.45,164.06,522.9
562,20240125,43,55,8,3,148.74,100.88,446.22
563,20240508,43,153,8,2,264.53,198.85,529.06
564,20240314,3,244,3,7,60.66,48.1,424.62
565,20240722,16,248,8,6,366.95,278.94,2201.7
566,20240107,35,311,1,4,311.08,254.74,1244.32
567,20240420,16,124,8,7,302.35,187.59,2116.45
568,20240614,34,347,2,7,221.73,165.95,1552.11
569,20241218,35,180,1,1,150.65,123.07,150.65
570,20240820,45,99,1,5,37.36,24.01,186.8
571,20241118,15,295,1,9,473.78,374.21,4264.02
572,20240505,16,51,4,8,211.19,175.72,1689.52
573,20240613,2,163,6,9,250.48,186.15,2254.32
574,20240602,13,313,6,10,191.0,114.46,1910.0
575,20241120,13,309,1,1,494.0,310.36,494.0
576,20241217,21,103,3,3,399.11,300.93,1197.33
577,20241218,19,67,2,5,52.4,42.44,262.0
578,20241002,39,13,2,6,306.05,170.51,1836.3
579,20240703,35,36,6,8,244.89,158.66,1959.12
580,20240716,33,331,6,8,397.71,246.61,3181.68
581,20241224,1,314,2,8,498.67,337.41,3989.36
582,20240414,22,203,3,2,373.43,291.48,746.86
583,20240506,33,229,8,7,433.14,303.56,3031.98
584,20241124,12,131,5,8,253.8,179.05,2030.4
585,20240521,20,77,2,8,189.93,139.16,1519.44
586,20240327,33,5,8,6,323.42,227.91,1940.52
587,20240724,36,269,2,1,375.96,284.41,375.96
588,20240429,39,15,3,2,117.63,68.47,235.26
589,20241122,20,43,6,8,254.18,141.54,2033.44
590,20241128,18,318,5,9,61.33,48.94,551.97
591,20240421,18,234,1,9,112.09,77.75,1008.81
592,20240712,31,196,7,5,441.52,282.37,2207.6
593,20241226,19,88,2,6,76.64,52.6,459.84
594,20240928,19,60,6,2,406.62,302.94,813.24
595,20240319,8,187,3,6,189.43,111.1,1136.58
596,20240804,22,144,7,2,333.44,235.77,666.88
597,20240814,11,214,8,8,455.61,265.72,3644.88
598,20240827,24,67,7,8,391.54,316.31,3132.32
599,20240110,40,93,8,1,413.84,297.43,413.84
600,20240419,35,46,5,10,134.27,106.51,1342.7
601,20241108,22,170,1,8,184.03,141.02,1472.24
602,20240329,44,111,5,4,367.73,292.19,1470.92
603,20240419,45,90,4,5,389.73,254.32,1948.65
604,20240428,20,220,6,1,396.08,234.42,396.08
605,20240305,35,199,2,10,371.35,303.57,3713.5
606,20240226,16,85,6,2,119.65,97.56,239.3
607,20240507,40,280,4,10,148.1,120.7,1481.0
608,20241115,17,138,6,7,471.31,399.1,3299.17
609,20240101,12,137,4,10,279.16,203.47,2791.6
610,20240413,7,192,4,4,378.45,266.33,1513.8
611,20240123,38,56,2,9,301.6,238.02,2714.4
612,20240724,14,169,7,5,462.63,269.73,2313.15
613,20240401,37,233,1,4,435.05,341.48,1740.2
614,20241016,4,52,2,4,134.38,106.65,537.52
615,20240802,23,226,4,10,442.93,320.31,4429.3
616,20241013,20,16,2,5,153.52,102.3,767.6
617,20240820,20,242,8,5,223.29,166.77,1116.45
618,20240609,8,15,3,7,426.36,351.54,2984.52
619,20241111,4,71,2,6,165.39,98.8,992.34
620,20240623,16,141,3,6,148.93,95.81,893.58
621,20241213,22,246,2,4,335.99,252.47,1343.96
622,20241230,36,288,6,2,499.84,399.85,999.68
623,20240803,21,188,4,10,69.87,52.1,698.7
624,20240903,12,53,2,5,352.03,256.01,1760.15
625,20240403,12,155,7,10,265.84,153.05,2658.4
626,20241025,28,315,6,5,208.26,141.64,1041.3
627,20240902,20,37,4,6,376.18,307.36,2257.08
628,20241126,41,287,5,6,279.64,184.14,1677.84
629,20240407,20,155,6,10,399.92,265.67,3999.2
630,20241015,26,2,2,2,373.21,245.3,746.42
631,20240621,3,278,7,6,492.63,324.56,2955.78
632,20240308,9,11,3,2,406.38,272.85,812.76
633,20240303,39,148,1,9,38.07,29.77,342.63
634,20240724,16,79,5,6,390.89,268.35,2345.34
635,20240426,19,234,8,10,326.6,239.11,3266.0
636,20240207,27,23,6,3,49.45,33.76,148.35
637,20240605,3,37,3,2,304.72,247.48,609.44
638,20240826,23,213,4,7,376.65,227.36,2636.55
639,20240426,16,398,5,2,102.61,60.22,205.22
640,20241215,7,16,2,4,220.28,148.1,881.12
641,20241012,19,185,7,4,273.53,230.39,1094.12
642,20240706,21,322,3,3,209.51,159.21,628.53
643,20241208,9,117,2,2,438.62,322.33,877.24
644,20240607,25,198,1,7,88.61,59.11,620.27
645,20240221,34,336,6,8,386.92,247.07,3095.36
646,20240114,13,292,1,4,390.16,326.55,1560.64
647,20241209,44,118,7,3,226.77,153.77,680.31
648,20241217,28,301,8,2,272.04,207.66,544.08
649,20240927,35,271,1,7,81.01,64.25,567.07
650,20240207,4,203,1,9,101.6,75.92,914.4
651,20240417,35,177,8,6,268.17,166.21,1609.02
652,20240116,16,371,1,5,116.22,73.96,581.1
653,20240119,32,350,4,7,404.2,225.1,2829.4
654,20240331,37,397,7,10,310.03,260.68,3100.3
655,20240728,12,271,2,10,33.01,26.42,330.1
656,20240124,12,144,6,2,182.15,122.26,364.3
657,20241226,3,44,4,5,429.92,351.56,2149.6
658,20240615,28,51,4,9,142.33,84.84,1280.97
659,20240406,35,381,8,7,361.26,203.25,2528.82
660,20240707,19,146,6,9,51.43,30.37,462.87
661,20241016,8,45,3,10,465.61,379.48,4656.1
662,20240424,15,90,8,2,227.43,136.04,454.86
663,20240118,19,9,5,7,248.32,141.65,1738.24
664,20240119,42,213,1,6,287.07,173.87,1722.42
665,20241107,6,237,4,3,184.9,124.72,554.7
666,20240210,16,152,2,7,364.02,254.42,2548.14
667,20240820,29,298,6,2,12.22,7.59,24.44
668,20240520,11,193,7,5,85.29,67.53,426.45
669,20241011,40,384,1,5,98.47,82.51,492.35
670,20240123,41,306,7,4,319.49,203.6,1277.96
671,20241124,18,31,8,7,445.85,369.76,3120.95
672,20240912,34,110,8,10,36.5,29.03,365.0
673,20240613,35,302,6,10,426.97,348.32,4269.7
674,20240316,31,215,3,8,410.66,233.22,3285.28
675,20241223,9,302,2,4,42.93,34.35,171.72
676,20240420,3,135,8,10,75.9,55.09,759.0
677,20240628,16,16,4,10,178.27,100.09,1782.7
678,20240524,6,314,3,9,61.76,47.93,555.84
679,20240325,14,315,6,9,380.35,236.77,3423.15
680,20240601,29,256,6,9,254.51,200.84,2290.59
681,20240225,27,162,7,8,208.33,153.71,1666.64
682,20240101,10,4,8,8,363.85,253.86,2910.8
683,20240416,1,292,8,7,149.98,83.54,1049.86
684,20240211,11,265,2,7,436.41,356.5,3054.87
685,20240531,21,268,2,4,328.71,195.34,1314.84
686,20241111,36,69,2,9,176.52,141.02,1588.68
687,20240229,17,293,6,7,272.24,205.94,1905.68
688,20240101,13,290,5,7,133.43,76.17,934.01
689,20240210,25,343,7,8,492.57,351.04,3940.56
690,20240704,4,227,7,1,220.62,185.0,220.62
691,20240410,11,293,7,10,448.9,371.17,4489.0
692,20240628,2,161,1,6,489.12,290.48,2934.72
693,20240111,24,279,6,10,270.22,162.66,2702.2
694,20240501,20,278,7,2,366.35,218.38,732.7
695,20240530,27,312,8,3,288.26,223.94,864.78
696,20240606,28,343,3,10,50.33,30.11,503.3
697,20240720,18,2,7,7,476.45,271.28,3335.15
698,20241012,40,312,4,7,231.04,154.13,1617.28
699,20240620,42,317,2,5,447.56,375.98,2237.8
700,20241103,5,219,3,6,329.52,211.71,1977.12
701,20240712,42,208,3,6,57.07,43.79,342.42
702,20240405,9,290,8,2,211.44,125.42,422.88
703,20240324,12,183,2,6,101.94,75.06,611.64
704,20240428,24,166,2,6,89.08,64.53,534.48
705,20240806,2,322,5,4,358.97,294.8,1435.88
706,20240329,17,316,5,4,19.86,15.19,79.44
707,20241130,9,83,5,8,483.24,283.29,3865.92
708,20240624,22,332,2,7,227.71,152.89,1593.97
709,20241111,37,131,4,5,247.43,136.13,1237.15
710,20240907,42,55,8,7,153.22,95.35,1072.54
711,20240502,10,352,1,3,47.38,39.87,142.14
712,20240324,25,96,7,5,296.18,203.39,1480.9
713,20240929,22,82,2,6,175.65,142.32,1053.9
714,20240501,19,108,2,3,313.92,174.89,941.76
715,20240331,29,197,8,2,280.11,228.01,560.22
716,20241206,45,67,3,6,112.37,91.79,674.22
717,20240625,19,64,5,10,233.52,174.21,2335.2
718,20240118,3,158,4,5,157.49,92.11,787.45
719,20240630,42,88,5,10,123.66,100.51,1236.6
720,20240617,42,78,4,9,386.0,316.5,3474.0
721,20241112,15,365,4,8,10.89,6.65,87.12
722,20240917,23,239,7,9,138.1,114.91,1242.9
723,20240311,39,6,5,5,267.89,218.15,1339.45
724,20240225,23,41,5,8,240.69,147.17,1925.52
725,20240808,22,326,7,2,470.38,314.28,940.76
726,20240118,42,108,4,4,422.61,275.12,1690.44
727,20240426,38,61,7,6,377.04,263.73,2262.24
728,20240220,23,267,6,1,259.47,211.91,259.47
729,20240108,8,336,8,8,217.31,176.52,1738.48
730,20241202,20,160,4,10,23.1,13.92,231.0
731,20240202,31,298,5,2,411.73,294.53,823.46
732,20240104,13,169,2,10,218.2,154.97,2182.0
733,20241207,25,44,1,1,163.88,112.28,163.88
734,20240309,30,320,1,2,305.28,233.36,610.56
735,20241025,4,368,6,8,378.3,281.38,3026.4
736,20240112,26,394,3,7,263.91,166.93,1847.37
737,20240226,34,41,3,10,79.04,51.73,790.4
738,20240210,10,227,5,5,461.22,376.59,2306.1
739,20240915,25,250,4,6,60.86,39.42,365.16
740,20240814,32,32,2,2,484.94,331.32,969.88
741,20240623,2,381,5,7,224.03,188.6,1568.21
742,20240329,29,42,5,10,473.58,382.27,4735.8
743,20240202,12,108,2,6,457.75,347.75,2746.5
744,20240727,18,388,3,10,206.1,132.15,2061.0
745,20240325,30,223,2,4,401.01,296.2,1604.04
746,20240804,1,272,6,10,49.44,36.71,494.4
747,20240908,1,198,2,6,45.95,30.95,275.7
748,20241106,21,301,1,2,181.2,101.62,362.4
749,20240629,43,33,3,4,306.84,202.5,1227.36
750,20240102,1,271,4,5,9.61,6.75,48.05
751,20240412,36,27,7,1,260.01,217.12,260.01
752,20241108,4,72,1,9,487.95,374.87,4391.55
753,20240714,23,203,8,3,429.93,250.38,1289.79
754,20240814,20,180,3,7,120.07,76.9,840.49
755,20240616,22,62,3,10,266.39,188.21,2663.9
756,20240229,4,320,1,5,89.85,61.58,449.25
757,20241124,34,121,3,7,135.31,74.63,947.17
758,20241009,13,347,4,6,461.89,383.61,2771.34
759,20241230,35,6,6,8,498.9,409.7,3991.2
760,20241109,30,95,7,1,125.07,103.45,125.07
761,20240416,25,119,5,4,109.97,74.62,439.88
762,20240403,14,239,1,7,195.01,156.01,1365.07
763,20240331,30,161,4,1,225.7,172.11,225.7
764,20241202,45,63,6,9,49.18,34.6,442.62
765,20240722,42,229,6,7,78.12,44.77,546.84
766,20240615,42,384,5,1,215.29,129.25,215.29
767,20241220,10,54,5,1,121.53,75.53,121.53
768,20240808,27,101,5,2,423.24,346.54,846.48
769,20241128,18,192,8,7,377.02,282.62,2639.14
770,20241226,44,291,5,6,270.49,228.54,1622.94
771,20240130,43,55,5,5,219.15,157.77,1095.75
772,20240512,40,93,3,6,416.34,239.57,2498.04
773,20240925,8,95,4,5,87.17,60.44,435.85
774,20241024,15,247,6,4,444.26,259.24,1777.04
775,20240224,33,33,7,1,29.29,24.03,29.29
776,20240426,34,264,7,1,462.08,292.74,462.08
777,20240719,16,171,6,7,73.71,44.9,515.97
778,20241019,7,132,7,8,406.99,286.31,3255.92
779,20240211,7,345,1,3,13.93,11.03,41.79
780,20240807,31,328,3,3,408.46,287.19,1225.38
781,20240418,21,322,2,5,294.12,165.14,1470.6
782,20240320,23,355,6,7,14.42,11.15,100.94
783,20240707,37,94,7,6,388.23,217.49,2329.38
784,20240531,1,343,2,6,55.27,40.42,331.62
785,20240820,34,71,2,1,272.25,200.13,272.25
786,20240426,13,133,4,5,169.34,103.73,846.7
787,20241028,42,223,8,8,380.79,260.45,3046.32
788,20240129,43,298,1,6,427.34,235.83,2564.04
789,20241111,23,232,8,9,234.82,149.14,2113.38
790,20240111,15,224,2,7,380.18,279.74,2661.26
791,20240926,11,151,3,9,458.73,291.41,4128.57
792,20240506,9,238,6,6,346.15,195.33,2076.9
793,20240520,45,191,6,6,164.39,123.67,986.34
794,20240107,9,191,7,6,234.34,181.08,1406.04
795,20240913,21,235,1,3,118.85,96.14,356.55
796,20240301,22,241,1,5,231.91,188.46,1159.55
797,20240829,31,132,4,2,126.72,88.56,253.44
798,20240922,38,55,5,5,404.59,271.97,2022.95
799,20241105,26,120,3,2,306.91,222.74,613.82
800,20240916,35,164,6,5,318.46,250.88,1592.3
801,20240420,26,65,3,10,59.58,41.27,595.8
802,20240927,20,72,8,5,5.72,4.85,28.6
803,20241029,8,381,2,8,395.65,293.28,3165.2
804,20240426,10,113,6,5,273.44,175.67,1367.2
805,20240215,20,296,5,10,466.12,367.36,4661.2
806,20241121,3,52,1,3,270.93,161.27,812.79
807,20240224,15,389,5,9,111.27,92.44,1001.43
808,20240805,21,85,2,8,350.75,228.73,2806.0
809,20240327,22,158,5,9,351.99,265.93,3167.91
810,20240216,37,313,6,2,37.44,27.62,74.88
811,20241011,44,81,1,9,348.36,201.62,3135.24
812,20240222,33,220,2,10,110.2,84.47,1102.0
813,20240902,4,315,3,3,130.99,84.3,392.97
814,20240910,19,10,8,7,20.55,13.65,143.85
815,20240123,33,11,2,6,315.55,182.69,1893.3
816,20240304,27,316,8,1,367.21,291.21,367.21
817,20241017,21,106,5,6,119.09,96.23,714.54
818,20240704,20,364,8,7,397.31,234.52,2781.17
819,20240214,19,371,7,3,382.21,303.39,1146.63
820,20241228,27,353,3,4,207.83,170.3,831.32
821,20240406,9,399,5,6,38.77,22.46,232.62
822,20240102,24,330,6,10,143.69,122.03,1436.9
823,20241204,10,154,1,1,86.89,47.91,86.89
824,20240107,31,397,6,10,479.62,385.0,4796.2
825,20240721,39,139,4,9,409.78,294.01,3688.02
826,20241229,23,235,1,9,43.8,36.67,394.2
827,20240730,18,3,7,1,259.16,168.82,259.16
828,20240801,43,386,3,6,137.11,90.25,822.66
829,20240522,30,237,7,4,20.9,16.76,83.6
830,20240216,20,380,2,10,164.54,125.58,1645.4
831,20240728,2,142,5,8,68.15,49.76,545.2
832,20241124,1,126,3,7,115.25,85.67,806.75
833,20240203,10,209,8,1,166.64,125.78,166.64
834,20241118,11,346,8,9,207.4,117.05,1866.6
835,20240531,33,220,7,5,236.88,138.65,1184.4
836,20240715,23,317,7,2,262.5,158.65,525.0
837,20240301,45,86,7,9,188.15,113.46,1693.35
838,20240815,25,311,3,10,251.68,202.07,2516.8
839,20240307,41,293,8,5,211.84,141.58,1059.2
840,20240409,25,359,5,7,482.4,336.15,3376.8
841,20240921,17,24,3,7,38.48,22.2,269.36
842,20240119,33,154,2,4,295.05,239.34,1180.2
843,20240612,21,36,6,8,100.86,55.78,806.88
844,20240805,13,161,3,10,190.84,109.73,1908.4
845,20240218,22,304,6,10,275.5,218.65,2755.0
846,20240417,30,257,1,7,381.11,224.54,2667.77
847,20240505,17,302,6,4,488.98,385.32,1955.92
848,20240830,32,296,6,10,249.34,163.35,2493.4
849,20241223,45,397,5,10,132.2,103.49,1322.0
850,20241102,19,352,6,1,396.83,224.25,396.83
851,20240310,14,235,8,4,114.68,74.81,458.72
852,20240107,19,351,7,6,256.38,178.03,1538.28
853,20240119,38,20,4,6,424.12,312.88,2544.72
854,20240806,9,289,7,8,204.88,164.08,1639.04
855,20240227,44,209,8,6,280.7,174.97,1684.2
856,20240325,19,383,2,1,64.18,47.99,64.18
857,20241106,38,202,3,2,32.7,19.47,65.4
858,20241115,36,72,6,8,493.21,388.92,3945.68
859,20241103,36,290,5,7,93.55,77.64,654.85
860,20240402,41,381,2,7,171.1,96.53,1197.7
861,20240814,9,7,4,5,254.82,146.26,1274.1
862,20240811,27,26,3,3,190.36,149.67,571.08
863,20240308,5,265,6,4,53.18,43.29,212.72
864,20240721,14,223,5,7,102.47,76.29,717.29
865,20240711,2,220,2,6,249.26,171.58,1495.56
866,20240524,31,37,1,2,222.21,173.48,444.42
867,20241002,28,229,3,4,400.11,256.04,1600.44
868,20240905,34,228,2,9,159.34,135.04,1434.06
869,20240713,8,340,8,6,470.46,378.44,2822.76
870,20240922,15,157,3,9,144.99,118.33,1304.91
871,20241006,31,140,6,6,168.99,136.28,1013.94
872,20240726,38,33,2,5,474.91,394.11,2374.55
873,20240407,40,227,4,10,421.04,239.72,4210.4
874,20241004,4,260,8,6,161.9,133.18,971.4
875,20240919,19,113,6,2,200.67,125.33,401.34
876,20241225,1,293,3,5,421.92,277.52,2109.6
877,20240224,37,376,6,7,47.61,31.48,333.27
878,20240602,6,70,5,4,150.86,93.49,603.44
879,20241204,37,230,2,5,268.12,182.73,1340.6
880,20240707,8,278,8,9,415.31,291.4,3737.79
881,20241210,1,8,8,5,284.49,169.16,1422.45
882,20240105,40,72,5,4,247.44,162.78,989.76
883,20240113,20,159,1,2,481.25,314.95,962.5
884,20241018,20,55,4,5,62.62,47.12,313.1
885,20240511,30,143,5,8,391.13,283.27,3129.04
886,20240709,13,59,8,3,67.88,51.92,203.64
887,20240605,32,359,6,5,367.75,288.75,1838.75
888,20240529,20,240,2,7,273.83,205.4,1916.81
889,20241209,13,132,5,10,136.0,84.64,1360.0
890,20240204,18,312,2,9,273.95,191.94,2465.55
891,20241009,1,8,4,3,440.31,303.8,1320.93
892,20241121,14,239,5,2,238.73,136.6,477.46
893,20240828,27,274,5,7,8.26,6.76,57.82
894,20240524,7,324,4,3,33.02,19.07,99.06
895,20240228,6,89,4,4,318.16,268.19,1272.64
896,20240906,30,237,7,2,340.58,190.56,681.16
897,20240620,20,308,5,8,203.88,156.76,1631.04
898,20240224,7,319,1,2,125.18,79.65,250.36
899,20240511,34,71,6,4,359.4,295.22,1437.6
900,20241217,35,391,5,5,155.56,124.01,777.8
901,20240407,2,110,6,1,41.64,23.21,41.64
902,20240306,10,157,6,8,207.76,115.64,1662.08
903,20240906,17,77,2,7,271.87,198.73,1903.09
904,20240314,33,60,8,6,482.99,287.32,2897.94
905,20241202,4,103,8,2,298.15,165.25,596.3
906,20241110,37,55,2,1,108.12,90.86,108.12
907,20241225,15,294,2,1,416.94,308.48,416.94
908,20241130,6,239,2,7,149.28,82.59,1044.96
909,20240330,39,157,8,8,479.84,334.52,3838.72
910,20240318,4,219,8,8,166.03,99.16,1328.24
911,20240505,6,242,3,9,455.21,360.32,4096.89
912,20240620,43,74,6,4,440.08,245.83,1760.32
913,20241118,24,119,2,1,432.68,286.12,432.68
914,20240925,21,353,1,3,24.5,15.22,73.5
915,20240823,31,5,2,8,425.69,359.39,3405.52
916,20241117,29,383,1,8,362.04,207.61,2896.32
917,20240824,28,386,7,6,170.48,130.58,1022.88
918,20240518,2,102,7,1,247.6,171.69,247.6
919,20240531,25,129,2,8,321.76,255.78,2574.08
920,20240708,13,83,5,9,472.05,289.97,4248.45
921,20240202,37,225,2,3,391.14,315.49,1173.42
922,20240928,23,86,5,9,217.11,181.31,1953.99
923,20240826,6,317,8,7,324.48,199.21,2271.36
924,20240924,40,155,8,9,97.01,60.42,873.09
925,20240714,13,387,7,7,214.85,180.28,1503.95
926,20241013,13,342,2,1,396.69,269.84,396.69
927,20241213,43,161,2,7,305.26,244.38,2136.82
928,20240727,35,239,2,2,392.71,315.24,785.42
929,20240611,39,10,2,3,257.36,165.55,772.08
930,20240208,30,28,5,9,193.17,116.6,1738.53
931,20241011,41,203,6,10,372.56,245.87,3725.6
932,20241126,6,190,8,5,51.41,37.4,257.05
933,20240913,27,160,1,3,489.41,342.16,1468.23
934,20241112,14,37,3,4,474.45,365.82,1897.8
935,20241111,18,336,6,3,440.78,315.0,1322.34
936,20241019,11,163,6,6,442.72,350.48,2656.32
937,20240703,10,189,4,5,257.97,149.93,1289.85
938,20240206,20,162,2,1,251.48,171.44,251.48
939,20240102,42,199,4,7,410.94,228.0,2876.58
940,20240315,29,260,2,7,145.21,85.13,1016.47
941,20240606,16,306,5,7,425.71,276.48,2979.97
942,20240929,20,220,8,10,104.44,85.69,1044.4
943,20240615,24,67,2,8,440.16,292.29,3521.28
944,20240109,12,350,1,7,272.84,172.45,1909.88
945,20240317,24,114,6,3,422.39,317.31,1267.17
946,20241224,32,7,1,5,249.11,189.58,1245.55
947,20241227,11,16,8,5,306.17,212.6,1530.85
948,20240518,27,310,7,10,463.76,295.21,4637.6
949,20241021,32,155,4,5,212.02,135.81,1060.1
950,20240920,24,10,3,7,114.04,69.07,798.28
951,20241206,14,325,4,6,50.04,32.97,300.24
952,20241120,25,122,4,1,297.04,178.37,297.04
953,20240818,36,392,7,10,307.49,228.43,3074.9
954,20240524,10,352,7,7,312.25,255.55,2185.75
955,20240817,26,20,2,3,23.4,14.65,70.2
956,20240426,31,277,2,1,18.57,11.56,18.57
957,20240507,15,242,5,10,448.23,367.3,4482.3
958,20240810,18,69,6,4,349.27,251.62,1397.08
959,20240728,40,138,6,1,61.09,46.97,61.09
960,20240731,17,197,3,7,41.95,34.26,293.65
961,20240520,27,59,4,1,85.12,63.8,85.12
962,20240529,7,289,1,3,404.42,312.51,1213.26
963,20240104,42,111,4,9,362.93,241.74,3266.37
964,20240808,27,375,6,1,321.13,267.0,321.13
965,20240729,35,321,3,8,322.19,245.24,2577.52
966,20241208,28,254,3,7,430.14,245.83,3010.98
967,20240703,16,48,4,4,170.06,123.9,680.24
968,20240620,16,10,7,3,164.5,95.15,493.5
969,20240125,32,59,5,5,215.59,152.34,1077.95
970,20240313,39,200,8,6,494.89,285.33,2969.34
971,20240503,6,313,1,9,279.67,206.44,2517.03
972,20240518,39,62,7,3,275.72,189.39,827.16
973,20240512,38,283,1,6,405.75,290.49,2434.5
974,20240524,5,20,3,7,93.14,69.36,651.98
975,20241008,5,107,4,1,205.67,128.57,205.67
976,20240217,32,240,2,9,322.47,208.27,2902.23
977,20240501,38,332,8,10,494.07,343.19,4940.7
978,20240229,18,311,8,1,81.46,58.64,81.46
979,20240422,29,214,5,3,228.75,189.2,686.25
980,20240907,45,15,4,8,453.26,297.14,3626.08
981,20240118,15,118,7,9,364.14,264.92,3277.26
982,20240504,11,314,6,2,308.82,255.32,617.64
983,20240109,45,33,4,10,132.27,101.23,1322.7
984,20241215,13,283,7,4,97.67,63.34,390.68
985,20240923,22,282,2,3,190.24,128.3,570.72
986,20240330,20,301,3,4,131.28,106.81,525.12
987,20240313,24,87,1,7,405.2,276.07,2836.4
988,20240206,13,98,1,3,361.75,226.32,1085.25
989,20240622,31,80,2,6,418.42,295.79,2510.52
990,20241002,32,158,5,1,89.69,54.33,89.69
991,20240801,10,210,7,2,158.43,114.8,316.86
992,20241118,22,48,5,8,385.43,326.63,3083.44
993,20240505,3,227,4,4,85.96,72.27,343.84
994,20240411,10,96,3,8,77.07,56.58,616.56
995,20240623,45,225,1,8,194.61,158.78,1556.88
996,20240314,23,122,5,10,97.29,77.3,972.9
997,20241223,29,382,2,2,44.06,36.8,88.12
998,20240308,40,128,7,10,159.82,129.76,1598.2
999,20240624,33,349,4,9,438.42,359.48,3945.78
1000,20240710,36,71,3,5,32.98,20.41,164.9
1001,20240121,33,34,1,2,285.22,170.39,570.44
1002,20240620,23,76,2,2,283.69,159.77,567.38
1003,20240615,29,168,1,6,267.77,200.24,1606.62
1004,20240404,13,361,6,1,255.23,211.85,255.23
1005,20240216,41,71,4,1,13.53,11.48,13.53
1006,20240117,9,314,7,6,28.49,22.95,170.94
1007,20240104,40,279,5,6,258.05,206.26,1548.3
1008,20240625,40,138,8,9,484.31,341.76,4358.79
1009,20240202,7,135,7,10,206.95,141.88,2069.5
1010,20241217,32,380,2,3,238.8,177.21,716.4
1011,20240330,45,286,1,4,491.12,273.46,1964.48
1012,20240826,26,96,8,2,390.66,307.96,781.32
1013,20240903,16,365,3,3,386.2,288.59,1158.6
1014,20240630,40,163,7,5,254.84,153.16,1274.2
1015,20241119,24,32,6,10,449.47,332.93,4494.7
1016,20240210,6,326,6,9,292.68,213.61,2634.12
1017,20240326,12,348,3,10,330.07,259.57,3300.7
1018,20240402,31,178,3,5,394.84,316.36,1974.2
1019,20240219,21,282,5,7,206.26,129.12,1443.82
