order_id,order_date,product,category,region,units,unit_price,cost
ORD-100340,2024-08-20,Wireless Mouse,Electronics,West,2.0,24.22,11.58
ORD-100341,2024-04-16,Running Shoes,Apparel,North,1.0,101.96,42.31
ORD-100342,2024-08-15,Denim Jacket,Apparel,Central,3.0,118.39,53.53
ORD-100343,2024-07-07,4K Webcam,Electronics,North,5.0,87.07,40.73
ORD-100344,2024-11-27,Cotton T-Shirt,Apparel,South,1.0,19.46,5.87
ORD-100345,2024-04-03,Wool Beanie,Apparel,Central,2.0,19.98,7.37
ORD-100346,2024-12-28,Wireless Mouse,Electronics,South,7.0,24.01,10.91
ORD-100347,2024-12-08,USB-C Hub,Electronics,East,5.0,47.21,19.12
ORD-100348,2024-03-07,Desk Lamp,Home,East,5.0,35.61,16.37
ORD-100349,2024-03-01,Cotton T-Shirt,Apparel,South,8.0,20.06,5.82
ORD-100350,2024-07-14,Ceramic Mug,Home,East,2.0,15.06,4.03
ORD-100351,2024-01-17,Ceramic Mug,Home,West,8.0,13.74,4.04
ORD-100352,2024-04-19,Wool Beanie,Apparel,North,3.0,22.32,6.56
ORD-100353,2024-06-08,Running Shoes,Apparel,Central,8.0,100.32,42.42
ORD-100354,2024-12-20,Denim Jacket,Apparel,North,7.0,117.2,54.9
ORD-100355,2024-12-29,Protein Powder,Health,Central,2.0,57.39,24.12
ORD-100356,2024-02-25,Water Bottle,Health,Central,2.0,19.33,7.01
ORD-100357,2024-11-22,4K Webcam,Electronics,Central,5.0,86.87,41.43
ORD-100358,2024-02-03,Scented Candle,Home,West,5.0,17.28,6.32
ORD-100359,2024-09-30,Water Bottle,Health,Central,2.0,20.34,6.67
ORD-100360,2024-11-05,Wireless Mouse,Electronics,Central,3.0,26.45,10.85
ORD-100361,2024-11-22,Desk Lamp,Home,West,8.0,38.64,16.43
ORD-100362,2024-03-22,Denim Jacket,Apparel,Central,7.0,112.37,56.06
ORD-100363,2024-11-23,Water Bottle,Health,South,2.0,18.92,7.13
ORD-100364,2024-02-12,Ceramic Mug,Home,Central,6.0,14.28,4.44
ORD-100365,2024-07-08,Protein Powder,Health,Central,2.0,60.07,24.59
ORD-100366,2024-06-20,USB-C Hub,Electronics,West,4.0,45.89,19.86
ORD-100367,2024-04-25,USB-C Hub,Electronics,North,1.0,44.13,18.77
ORD-100368,2024-01-09,Yoga Mat,Health,South,6.0,36.34,12.48
ORD-100369,2024-10-09,Wool Beanie,Apparel,North,2.0,21.74,6.91
ORD-100370,2024-05-02,Wool Beanie,Apparel,East,2.0,21.58,7.2
ORD-100371,2024-08-30,USB-C Hub,Electronics,East,2.0,42.84,19.31
ORD-100372,2024-05-30,Noise-Cancel Headphones,Electronics,Central,2.0,159.49,71.13
ORD-100373,2024-05-16,Protein Powder,Health,South,1.0,48.02,23.79
ORD-100374,2024-11-20,4K Webcam,Electronics,North,5.0,92.55,40.39
ORD-100375,2024-02-04,Ceramic Mug,Home,West,7.0,13.68,3.97
ORD-100376,2024-09-26,Cotton T-Shirt,Apparel,North,3.0,18.61,6.17
ORD-100377,2024-09-30,4K Webcam,Electronics,Central,7.0,96.53,42.38
ORD-100378,2024-05-19,USB-C Hub,Electronics,North,5.0,43.39,18.24
ORD-100379,2024-04-06,Yoga Mat,Health,East,3.0,33.81,13.4
ORD-100380,2024-01-02,Water Bottle,Health,Central,1.0,19.87,6.82
ORD-100381,2024-12-08,Mechanical Keyboard,Electronics,East,7.0,80.63,38.71
ORD-100382,2024-12-12,Cotton T-Shirt,Apparel,Central,1.0,18.58,5.95
ORD-100383,2024-03-29,Ceramic Mug,Home,East,4.0,12.9,4.25
ORD-100384,2024-01-12,Running Shoes,Apparel,West,1.0,90.89,41.3
ORD-100385,2024-02-14,Throw Blanket,Home,West,7.0,52.14,20.14
ORD-100386,2024-01-25,4K Webcam,Electronics,East,8.0,89.33,41.99
ORD-100387,2024-10-31,Wireless Mouse,Electronics,North,3.0,25.56,10.62
ORD-100388,2024-11-22,Cotton T-Shirt,Apparel,Central,3.0,18.75,5.98
ORD-100389,2024-02-26,Ceramic Mug,Home,North,5.0,13.54,3.96
ORD-100390,2024-09-30,USB-C Hub,Electronics,South,5.0,48.77,18.61
ORD-100391,2024-03-06,Protein Powder,Health,West,4.0,54.48,23.58
ORD-100392,2024-05-14,Wireless Mouse,Electronics,West,3.0,24.45,11.49
ORD-100393,2024-08-07,Mechanical Keyboard,Electronics,East,2.0,83.33,37.09
ORD-100394,2024-09-20,Wool Beanie,Apparel,East,3.0,21.21,7.16
ORD-100395,2024-11-16,Wool Beanie,Apparel,East,5.0,21.35,7.09
ORD-100396,2024-01-17,4K Webcam,Electronics,Central,6.0,89.05,38.71
ORD-100397,2024-03-12,4K Webcam,Electronics,South,7.0,89.0,41.85
ORD-100398,2024-04-12,Mechanical Keyboard,Electronics,Central,5.0,80.03,35.85
ORD-100399,2024-04-23,Scented Candle,Home,North,7.0,19.88,6.15
ORD-100400,2024-12-31,Running Shoes,Apparel,West,5.0,96.6,41.15
ORD-100401,2024-10-11,Mechanical Keyboard,Electronics,West,3.0,69.61,38.01
ORD-100402,2024-04-27,Running Shoes,Apparel,West,3.0,96.55,39.83
ORD-100403,2024-12-21,Yoga Mat,Health,East,5.0,35.07,13.06
ORD-100404,2024-07-01,4K Webcam,Electronics,West,3.0,89.19,42.52
ORD-100405,2024-07-02,Yoga Mat,Health,East,7.0,35.43,12.58
ORD-100406,2024-06-07,4K Webcam,Electronics,East,2.0,88.87,40.0
ORD-100407,2024-02-22,USB-C Hub,Electronics,Central,1.0,44.88,19.35
ORD-100408,2024-12-07,4K Webcam,Electronics,West,4.0,91.73,41.79
ORD-100409,2024-01-06,Cotton T-Shirt,Apparel,West,1.0,18.49,5.42
ORD-100410,2024-03-04,Mechanical Keyboard,Electronics,Central,2.0,75.26,41.06
ORD-100411,2024-03-25,Ceramic Mug,Home,South,4.0,16.12,4.08
ORD-100412,2024-04-12,Cotton T-Shirt,Apparel,East,1.0,18.32,6.17
ORD-100413,2024-02-18,Throw Blanket,Home,West,2.0,49.25,19.89
ORD-100414,2024-01-07,Denim Jacket,Apparel,West,5.0,111.03,50.92
ORD-100415,2024-09-05,Denim Jacket,Apparel,North,3.0,120.7,56.48
ORD-100416,2024-12-20,Denim Jacket,Apparel,West,8.0,114.4,53.76
ORD-100417,2024-02-14,USB-C Hub,Electronics,North,1.0,44.0,19.41
ORD-100418,2024-04-18,Throw Blanket,Home,East,6.0,51.56,19.82
ORD-100419,2024-07-04,Mechanical Keyboard,Electronics,West,5.0,80.86,38.36
ORD-100420,2024-12-05,Throw Blanket,Home,South,6.0,50.39,19.38
ORD-100421,2024-09-11,Water Bottle,Health,North,6.0,18.23,7.24
ORD-100422,2024-10-07,Desk Lamp,Home,West,1.0,42.58,15.24
ORD-100423,2024-07-31,Denim Jacket,Apparel,South,7.0,112.85,59.94
ORD-100424,2024-06-01,Cotton T-Shirt,Apparel,Central,3.0,20.45,6.54
ORD-100425,2024-03-14,Protein Powder,Health,Central,6.0,57.81,25.57
ORD-100426,2024-11-12,4K Webcam,Electronics,South,3.0,91.57,43.09
ORD-100427,2024-10-21,Denim Jacket,Apparel,West,4.0,114.87,54.81
ORD-100428,2024-01-10,Desk Lamp,Home,South,6.0,39.3,16.75
ORD-100429,2024-09-18,Yoga Mat,Health,Central,8.0,34.18,12.95
ORD-100430,2024-01-31,Yoga Mat,Health,South,8.0,35.05,12.19
ORD-100431,2024-09-27,Mechanical Keyboard,Electronics,Central,6.0,78.01,40.28
ORD-100432,2024-10-29,Yoga Mat,Health,West,5.0,31.43,13.59
ORD-100433,2024-02-17,Mechanical Keyboard,Electronics,South,5.0,83.43,37.95
ORD-100434,2024-06-07,Ceramic Mug,Home,Central,8.0,13.94,3.8
ORD-100435,2024-02-15,Yoga Mat,Health,West,2.0,34.15,12.7
ORD-100436,2024-07-26,Scented Candle,Home,West,8.0,17.5,5.56
ORD-100437,2024-12-05,Water Bottle,Health,South,6.0,20.36,7.26
ORD-100438,2024-01-30,Cotton T-Shirt,Apparel,South,5.0,18.15,5.62
ORD-100439,2024-05-25,Cotton T-Shirt,Apparel,West,5.0,16.86,6.07
ORD-100440,2024-12-22,Cotton T-Shirt,Apparel,North,7.0,19.39,5.8
ORD-100441,2024-04-20,Cotton T-Shirt,Apparel,South,6.0,19.49,5.66
ORD-100442,2024-02-18,Scented Candle,Home,North,1.0,17.82,6.06
ORD-100443,2024-06-27,Denim Jacket,Apparel,North,7.0,113.11,54.27
ORD-100444,2024-07-05,Throw Blanket,Home,North,6.0,49.22,20.67
ORD-100445,2024-08-30,Running Shoes,Apparel,North,8.0,88.04,39.87
ORD-100446,2024-04-24,4K Webcam,Electronics,Central,8.0,84.43,39.76
ORD-100447,2024-12-15,Noise-Cancel Headphones,Electronics,West,8.0,143.41,63.31
ORD-100448,2024-07-09,Wool Beanie,Apparel,Central,1.0,22.93,6.39
ORD-100449,2024-04-14,Yoga Mat,Health,North,6.0,34.37,13.94
ORD-100450,2024-12-17,Protein Powder,Health,Central,8.0,53.77,26.0
ORD-100451,2024-12-04,4K Webcam,Electronics,East,8.0,97.7,41.15
ORD-100452,2024-07-01,Denim Jacket,Apparel,West,5.0,122.11,53.19
ORD-100453,2024-01-10,Throw Blanket,Home,Central,8.0,49.83,19.76
ORD-100454,2024-08-06,Ceramic Mug,Home,South,8.0,13.74,4.14
ORD-100455,2024-07-22,Mechanical Keyboard,Electronics,West,1.0,76.64,37.22
ORD-100456,2024-02-24,Ceramic Mug,Home,West,8.0,12.47,4.04
ORD-100457,2024-08-20,Wireless Mouse,Electronics,East,6.0,26.21,10.99
ORD-100458,2024-11-03,Mechanical Keyboard,Electronics,East,5.0,80.77,37.14
ORD-100459,2024-02-08,Scented Candle,Home,South,2.0,17.84,5.87
ORD-100460,2024-09-21,Mechanical Keyboard,Electronics,North,8.0,78.46,38.45
ORD-100461,2024-02-21,Cotton T-Shirt,Apparel,Central,3.0,19.7,5.77
ORD-100462,2024-10-01,Ceramic Mug,Home,West,4.0,12.91,4.07
ORD-100463,2024-06-02,Scented Candle,Home,East,3.0,17.47,5.89
ORD-100464,2024-01-03,Denim Jacket,Apparel,West,8.0,113.18,55.28
ORD-100465,2024-12-19,Mechanical Keyboard,Electronics,East,4.0,86.0,40.1
ORD-100466,2024-03-01,Desk Lamp,Home,South,1.0,40.71,15.89
ORD-100467,2024-08-06,Water Bottle,Health,Central,1.0,17.8,7.26
ORD-100468,2024-03-07,Yoga Mat,Health,Central,8.0,32.35,12.07
ORD-100469,2024-12-07,Throw Blanket,Home,South,2.0,48.68,19.62
ORD-100470,2024-09-27,Running Shoes,Apparel,Central,7.0,92.76,42.05
ORD-100471,2024-10-21,Yoga Mat,Health,East,1.0,32.68,14.0
ORD-100472,2024-06-07,Denim Jacket,Apparel,West,8.0,131.67,50.69
ORD-100473,2024-06-20,USB-C Hub,Electronics,North,6.0,45.7,18.93
ORD-100474,2024-08-20,Protein Powder,Health,East,2.0,56.31,25.4
ORD-100475,2024-10-14,Cotton T-Shirt,Apparel,North,8.0,18.34,5.81
ORD-100476,2024-11-05,Water Bottle,Health,Central,3.0,20.72,6.94
ORD-100477,2024-01-07,Cotton T-Shirt,Apparel,South,8.0,18.64,6.08
ORD-100478,2024-08-30,Protein Powder,Health,South,5.0,54.22,24.18
ORD-100479,2024-02-09,Wool Beanie,Apparel,West,4.0,22.67,7.44
ORD-100480,2024-04-15,Denim Jacket,Apparel,Central,1.0,110.23,55.99
ORD-100481,2024-10-30,4K Webcam,Electronics,South,3.0,96.11,43.18
ORD-100482,2024-04-01,Protein Powder,Health,West,1.0,55.5,23.65
ORD-100483,2024-10-18,Wireless Mouse,Electronics,West,7.0,26.6,10.67
ORD-100484,2024-06-18,Denim Jacket,Apparel,East,1.0,113.55,54.5
ORD-100485,2024-03-26,Cotton T-Shirt,Apparel,Central,1.0,18.12,5.72
ORD-100486,2024-05-02,Wool Beanie,Apparel,North,1.0,20.72,7.14
ORD-100487,2024-07-13,4K Webcam,Electronics,Central,8.0,90.11,40.37
ORD-100488,2024-10-07,Scented Candle,Home,East,8.0,18.06,5.84
ORD-100489,2024-08-09,Running Shoes,Apparel,North,6.0,92.79,42.84
ORD-100490,2024-12-07,Noise-Cancel Headphones,Electronics,Central,1.0,141.45,66.8
ORD-100491,2024-11-13,Noise-Cancel Headphones,Electronics,West,5.0,139.56,72.16
ORD-100492,2024-10-02,Throw Blanket,Home,Central,8.0,48.88,19.62
ORD-100493,2024-08-08,4K Webcam,Electronics,North,1.0,86.93,42.9
ORD-100494,2024-04-16,4K Webcam,Electronics,West,7.0,85.95,40.36
ORD-100495,2024-05-31,Scented Candle,Home,West,1.0,19.39,6.15
ORD-100496,2024-02-13,Cotton T-Shirt,Apparel,Central,7.0,18.92,6.04
ORD-100497,2024-05-16,Running Shoes,Apparel,South,5.0,101.03,43.25
ORD-100498,2024-12-05,Noise-Cancel Headphones,Electronics,Central,8.0,145.03,70.31
ORD-100499,2024-06-04,Cotton T-Shirt,Apparel,West,4.0,19.23,5.6
ORD-100500,2024-02-11,Throw Blanket,Home,South,7.0,48.86,20.81
ORD-100501,2024-08-26,Wool Beanie,Apparel,South,7.0,20.13,6.98
ORD-100502,2024-12-18,Water Bottle,Health,Central,3.0,21.43,7.22
ORD-100503,2024-11-13,Desk Lamp,Home,West,6.0,38.74,16.44
ORD-100504,2024-04-10,Wireless Mouse,Electronics,North,4.0,25.93,10.66
ORD-100505,2024-06-15,Running Shoes,Apparel,North,4.0,91.43,40.46
ORD-100506,2024-07-13,4K Webcam,Electronics,Central,7.0,88.27,42.07
ORD-100507,2024-03-31,Ceramic Mug,Home,North,2.0,13.39,3.95
ORD-100508,2024-04-08,4K Webcam,Electronics,South,1.0,94.5,42.54
ORD-100509,2024-03-27,Water Bottle,Health,West,4.0,20.31,6.95
ORD-100510,2024-12-30,4K Webcam,Electronics,Central,7.0,90.63,42.68
ORD-100511,2024-09-30,Wool Beanie,Apparel,South,2.0,23.49,7.12
ORD-100512,2024-11-03,Mechanical Keyboard,Electronics,West,3.0,83.57,38.44
ORD-100513,2024-10-25,Yoga Mat,Health,West,6.0,36.34,12.81
ORD-100514,2024-12-17,Yoga Mat,Health,West,4.0,32.51,13.12
ORD-100515,2024-02-08,Desk Lamp,Home,West,5.0,37.64,16.76
ORD-100516,2024-11-18,Cotton T-Shirt,Apparel,South,5.0,18.05,5.99
ORD-100517,2024-01-25,Wireless Mouse,Electronics,West,7.0,25.91,11.23
ORD-100518,2024-06-23,Throw Blanket,Home,North,8.0,49.42,20.04
ORD-100519,2024-08-05,Running Shoes,Apparel,West,4.0,88.4,42.21
ORD-100520,2024-05-10,Water Bottle,Health,West,4.0,19.81,7.48
ORD-100521,2024-02-23,Throw Blanket,Home,West,3.0,45.34,20.96
ORD-100522,2024-03-11,Wool Beanie,Apparel,North,4.0,21.94,7.02
ORD-100523,2024-10-28,Water Bottle,Health,Central,7.0,18.34,7.06
ORD-100524,2024-04-26,Desk Lamp,Home,East,5.0,40.03,15.55
ORD-100525,2024-04-23,Denim Jacket,Apparel,North,6.0,122.27,54.62
ORD-100526,2024-12-03,Wireless Mouse,Electronics,East,4.0,27.38,11.14
ORD-100527,2024-02-22,Mechanical Keyboard,Electronics,East,6.0,82.35,39.29
ORD-100528,2024-11-30,Denim Jacket,Apparel,East,6.0,117.46,56.65
ORD-100529,2024-12-03,Wool Beanie,Apparel,West,5.0,22.9,6.69
ORD-100530,2024-08-07,Wireless Mouse,Electronics,East,8.0,23.25,11.43
ORD-100531,2024-03-01,USB-C Hub,Electronics,South,8.0,42.83,18.93
ORD-100532,2024-02-27,Throw Blanket,Home,West,2.0,49.82,19.21
ORD-100533,2024-04-14,Desk Lamp,Home,South,2.0,34.79,16.86
ORD-100534,2024-07-30,Wireless Mouse,Electronics,North,8.0,24.95,11.64
ORD-100535,2024-02-26,Wool Beanie,Apparel,South,4.0,20.88,7.07
ORD-100536,2024-06-15,Mechanical Keyboard,Electronics,Central,3.0,79.4,39.08
ORD-100537,2024-02-12,Throw Blanket,Home,East,7.0,46.36,20.61
ORD-100538,2024-07-16,Protein Powder,Health,South,5.0,56.17,25.34
ORD-100539,2024-01-08,Protein Powder,Health,South,2.0,55.05,24.7
ORD-100540,2024-09-16,Ceramic Mug,Home,Central,1.0,14.98,3.79
ORD-100541,2024-01-21,Scented Candle,Home,West,7.0,18.01,6.48
ORD-100542,2024-03-12,Yoga Mat,Health,West,7.0,33.65,13.55
ORD-100543,2024-03-04,Ceramic Mug,Home,West,3.0,13.83,3.92
ORD-100544,2024-10-31,Denim Jacket,Apparel,Central,7.0,111.93,52.73
ORD-100545,2024-01-20,Desk Lamp,Home,West,2.0,39.79,16.32
ORD-100546,2024-06-06,Ceramic Mug,Home,East,7.0,14.41,3.96
ORD-100547,2024-08-04,Protein Powder,Health,South,1.0,61.79,24.32
ORD-100548,2024-07-07,Wool Beanie,Apparel,North,6.0,21.32,7.21
ORD-100549,2024-09-06,Protein Powder,Health,West,7.0,54.26,23.46
ORD-100550,2024-10-20,Wireless Mouse,Electronics,Central,5.0,24.28,10.51
ORD-100551,2024-05-24,Wireless Mouse,Electronics,West,7.0,25.27,11.17
ORD-100552,2024-10-30,Mechanical Keyboard,Electronics,East,3.0,80.51,37.19
ORD-100553,2024-04-26,Wool Beanie,Apparel,North,3.0,21.94,7.04
ORD-100554,2024-12-26,Throw Blanket,Home,West,3.0,51.66,18.93
ORD-100555,2024-07-03,Noise-Cancel Headphones,Electronics,South,1.0,144.4,69.29
ORD-100556,2024-09-26,USB-C Hub,Electronics,West,3.0,47.22,19.54
ORD-100557,2024-11-16,Protein Powder,Health,South,2.0,56.48,24.58
ORD-100558,2024-10-17,Desk Lamp,Home,Central,7.0,38.98,15.5
ORD-100559,2024-11-07,Scented Candle,Home,Central,2.0,17.72,5.72
ORD-100560,2024-07-15,Denim Jacket,Apparel,South,2.0,134.56,55.03
ORD-100561,2024-01-16,Running Shoes,Apparel,South,6.0,91.12,42.94
ORD-100562,2024-06-29,Wireless Mouse,Electronics,Central,5.0,25.37,11.18
ORD-100563,2024-03-07,Noise-Cancel Headphones,Electronics,North,2.0,143.41,68.57
ORD-100564,2024-11-21,Yoga Mat,Health,East,6.0,38.12,13.15
ORD-100565,2024-03-27,Cotton T-Shirt,Apparel,North,2.0,19.84,6.36
ORD-100566,2024-03-24,Throw Blanket,Home,East,7.0,47.34,20.16
ORD-100567,2024-04-01,Throw Blanket,Home,North,1.0,50.26,18.69
ORD-100568,2024-08-23,4K Webcam,Electronics,North,5.0,90.15,41.33
ORD-100569,2024-07-28,Noise-Cancel Headphones,Electronics,East,5.0,145.15,75.72
ORD-100570,2024-12-13,Throw Blanket,Home,North,3.0,50.86,18.97
ORD-100571,2024-06-01,Mechanical Keyboard,Electronics,West,6.0,80.54,38.05
ORD-100572,2024-04-13,Denim Jacket,Apparel,East,4.0,121.29,54.5
ORD-100573,2024-01-19,Yoga Mat,Health,East,6.0,34.93,13.05
ORD-100574,2024-01-03,Throw Blanket,Home,East,2.0,50.06,20.16
ORD-100575,2024-05-16,Desk Lamp,Home,Central,5.0,39.45,16.73
ORD-100576,2024-12-04,Mechanical Keyboard,Electronics,Central,7.0,79.23,38.13
ORD-100577,2024-07-10,Noise-Cancel Headphones,Electronics,North,8.0,144.22,73.58
ORD-100578,2024-11-23,4K Webcam,Electronics,West,3.0,96.54,40.81
ORD-100579,2024-02-07,4K Webcam,Electronics,East,4.0,84.33,40.43
ORD-100580,2024-02-04,Noise-Cancel Headphones,Electronics,West,4.0,152.19,68.13
ORD-100581,2024-11-01,Water Bottle,Health,West,7.0,19.68,6.49
ORD-100582,2024-02-09,USB-C Hub,Electronics,West,8.0,48.96,19.21
ORD-100583,2024-01-20,Throw Blanket,Home,West,6.0,46.79,21.64
ORD-100584,2024-05-27,Ceramic Mug,Home,South,7.0,13.49,4.07
ORD-100585,2024-12-04,Ceramic Mug,Home,Central,1.0,13.32,4.11
ORD-100586,2024-09-09,Noise-Cancel Headphones,Electronics,West,7.0,151.41,68.84
ORD-100587,2024-02-06,4K Webcam,Electronics,South,7.0,82.89,40.6
ORD-100588,2024-11-02,Ceramic Mug,Home,South,6.0,13.67,4.16
ORD-100589,2024-11-04,4K Webcam,Electronics,East,5.0,79.42,44.29
ORD-100590,2024-10-20,Throw Blanket,Home,South,8.0,49.59,21.19
ORD-100591,2024-11-26,Wireless Mouse,Electronics,West,6.0,24.37,11.35
ORD-100592,2024-03-28,Mechanical Keyboard,Electronics,East,7.0,73.12,38.05
ORD-100593,2024-12-24,Throw Blanket,Home,North,2.0,51.66,20.17
ORD-100594,2024-04-27,Ceramic Mug,Home,South,6.0,13.08,3.88
ORD-100595,2024-10-20,Wireless Mouse,Electronics,Central,4.0,26.0,10.36
ORD-100596,2024-07-31,Yoga Mat,Health,Central,7.0,33.77,12.41
ORD-100597,2024-10-12,Wireless Mouse,Electronics,South,8.0,27.0,11.02
ORD-100598,2024-08-17,Water Bottle,Health,West,7.0,20.75,6.92
ORD-100599,2024-08-23,Throw Blanket,Home,North,2.0,46.53,18.82
ORD-100600,2024-08-13,Water Bottle,Health,Central,4.0,19.08,6.99
ORD-100601,2024-10-12,Water Bottle,Health,West,1.0,20.61,6.91
ORD-100602,2024-09-27,Cotton T-Shirt,Apparel,North,8.0,18.75,5.72
ORD-100603,2024-02-19,Desk Lamp,Home,West,3.0,38.67,15.76
ORD-100604,2024-10-29,Noise-Cancel Headphones,Electronics,East,5.0,158.48,69.1
ORD-100605,2024-07-15,Denim Jacket,Apparel,Central,4.0,115.51,53.64
ORD-100606,2024-04-28,Noise-Cancel Headphones,Electronics,South,8.0,149.68,72.59
ORD-100607,2024-07-07,Denim Jacket,Apparel,Central,7.0,125.73,50.81
ORD-100608,2024-12-19,Protein Powder,Health,Central,7.0,57.23,22.09
ORD-100609,2024-11-09,Running Shoes,Apparel,South,6.0,94.24,42.01
ORD-100610,2024-11-01,Mechanical Keyboard,Electronics,East,1.0,77.86,38.15
ORD-100611,2024-06-18,Cotton T-Shirt,Apparel,West,8.0,17.35,6.1
ORD-100612,2024-10-13,Desk Lamp,Home,South,1.0,36.94,15.66
ORD-100613,2024-05-20,Wool Beanie,Apparel,Central,4.0,22.35,6.74
ORD-100614,2024-09-08,Wool Beanie,Apparel,North,4.0,21.85,7.0
ORD-100615,2024-08-22,Running Shoes,Apparel,South,4.0,95.36,41.26
ORD-100616,2024-04-01,4K Webcam,Electronics,East,8.0,93.62,43.54
ORD-100617,2024-04-07,Ceramic Mug,Home,East,2.0,13.17,3.95
ORD-100618,2024-01-23,Scented Candle,Home,North,5.0,17.79,5.99
ORD-100619,2024-02-21,Yoga Mat,Health,Central,2.0,35.33,14.29
ORD-100620,2024-06-07,Ceramic Mug,Home,South,8.0,13.51,3.97
ORD-100621,2024-06-23,Water Bottle,Health,North,6.0,21.43,7.16
ORD-100622,2024-03-01,Protein Powder,Health,East,4.0,57.5,24.62
ORD-100623,2024-06-01,Mechanical Keyboard,Electronics,Central,1.0,80.15,39.11
ORD-100624,2024-08-09,Running Shoes,Apparel,North,2.0,103.52,42.49
ORD-100625,2024-03-26,Running Shoes,Apparel,East,2.0,87.88,42.33
ORD-100626,2024-05-03,Wireless Mouse,Electronics,Central,4.0,24.99,11.04
ORD-100627,2024-05-14,USB-C Hub,Electronics,Central,8.0,45.82,18.56
ORD-100628,2024-07-03,Desk Lamp,Home,North,1.0,37.22,16.21
ORD-100629,2024-05-14,Cotton T-Shirt,Apparel,West,5.0,19.29,6.49
ORD-100630,2024-09-26,USB-C Hub,Electronics,Central,3.0,42.51,19.92
ORD-100631,2024-04-29,4K Webcam,Electronics,West,1.0,92.07,41.5
ORD-100632,2024-06-07,4K Webcam,Electronics,West,5.0,93.71,42.4
ORD-100633,2024-05-18,USB-C Hub,Electronics,West,6.0,45.61,18.34
ORD-100634,2024-03-07,Mechanical Keyboard,Electronics,East,8.0,71.68,37.6
ORD-100635,2024-09-07,Desk Lamp,Home,North,5.0,37.11,16.61
ORD-100636,2024-03-27,Protein Powder,Health,West,3.0,56.55,25.43
ORD-100637,2024-04-18,Denim Jacket,Apparel,West,7.0,120.13,53.3
ORD-100638,2024-10-17,Ceramic Mug,Home,Central,2.0,12.11,3.92
ORD-100639,2024-12-13,Yoga Mat,Health,Central,6.0,37.17,14.13
ORD-100640,2024-09-02,Protein Powder,Health,South,8.0,55.38,24.09
ORD-100641,2024-12-01,Wireless Mouse,Electronics,Central,1.0,23.98,11.8
ORD-100642,2024-11-08,Water Bottle,Health,North,8.0,20.99,7.06
ORD-100643,2024-06-25,Mechanical Keyboard,Electronics,Central,2.0,76.32,38.37
ORD-100644,2024-10-08,Wireless Mouse,Electronics,North,4.0,24.14,10.87
ORD-100645,2024-04-30,Running Shoes,Apparel,West,3.0,96.7,43.58
ORD-100646,2024-06-17,Throw Blanket,Home,West,2.0,53.36,21.09
ORD-100647,2024-07-14,Mechanical Keyboard,Electronics,West,6.0,85.41,36.43
ORD-100648,2024-12-17,4K Webcam,Electronics,Central,4.0,90.6,40.42
ORD-100649,2024-11-06,4K Webcam,Electronics,East,5.0,91.06,42.5
ORD-100650,2024-06-28,Running Shoes,Apparel,North,4.0,98.76,41.78
ORD-100651,2024-08-26,Water Bottle,Health,West,6.0,18.74,6.86
ORD-100652,2024-03-15,Cotton T-Shirt,Apparel,South,8.0,19.61,6.24
ORD-100653,2024-10-21,Noise-Cancel Headphones,Electronics,West,5.0,143.53,73.09
ORD-100654,2024-07-21,Mechanical Keyboard,Electronics,South,2.0,80.26,37.32
ORD-100655,2024-07-13,Noise-Cancel Headphones,Electronics,North,3.0,147.31,70.59
ORD-100656,2024-10-07,USB-C Hub,Electronics,West,4.0,46.13,18.08
ORD-100657,2024-08-19,Ceramic Mug,Home,North,1.0,14.08,3.86
ORD-100658,2024-01-27,Running Shoes,Apparel,South,2.0,80.75,42.21
ORD-100659,2024-04-15,Denim Jacket,Apparel,West,2.0,121.07,55.07
ORD-100660,2024-03-05,Protein Powder,Health,Central,8.0,56.77,23.07
ORD-100661,2024-09-25,Ceramic Mug,Home,South,4.0,14.31,3.89
ORD-100662,2024-01-13,USB-C Hub,Electronics,South,8.0,44.77,18.19
ORD-100663,2024-03-15,Running Shoes,Apparel,South,5.0,102.8,42.76
ORD-100664,2024-08-06,Cotton T-Shirt,Apparel,East,5.0,19.3,5.53
ORD-100665,2024-09-11,Protein Powder,Health,North,8.0,56.2,23.03
ORD-100666,2024-07-03,4K Webcam,Electronics,East,6.0,93.65,37.94
ORD-100667,2024-11-11,USB-C Hub,Electronics,Central,2.0,45.82,19.32
ORD-100668,2024-12-02,Throw Blanket,Home,North,3.0,46.8,18.56
ORD-100669,2024-02-18,Running Shoes,Apparel,Central,6.0,83.42,42.05
ORD-100670,2024-12-14,Mechanical Keyboard,Electronics,East,1.0,77.12,40.49
ORD-100671,2024-08-12,Throw Blanket,Home,West,2.0,50.86,21.34
ORD-100672,2024-08-20,Noise-Cancel Headphones,Electronics,West,1.0,146.37,64.94
ORD-100673,2024-02-04,Protein Powder,Health,Central,6.0,57.2,24.29
ORD-100674,2024-08-15,Protein Powder,Health,West,4.0,55.41,23.05
ORD-100675,2024-09-22,Cotton T-Shirt,Apparel,Central,1.0,20.22,5.71
ORD-100676,2024-07-31,Wool Beanie,Apparel,South,6.0,21.68,6.97
ORD-100677,2024-01-31,Ceramic Mug,Home,South,6.0,14.33,4.2
ORD-100678,2024-07-10,Scented Candle,Home,West,6.0,18.46,6.14
ORD-100679,2024-12-08,Mechanical Keyboard,Electronics,North,2.0,84.93,36.91
ORD-100680,2024-09-21,Cotton T-Shirt,Apparel,North,7.0,17.38,6.17
